"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"12/01/2023","AMZN MKTP US*FA1F29WA3 AMZN.COM/BILLWA
21O072R1HMO","AMZN MKTP US*FA1F29WA3 AMZN.COM/BILLWA
21O072R1HMO","45.39","debit","Shopping","DISCOVER IT CHROME CARD","",""
"12/01/2023","SAVEMART #554 RENO S9H RENO NV","SAVEMART #554 RENO S9H RENO NV","3.46","debit","Groceries","DISCOVER IT CHROME CARD","",""
"12/01/2023","ETSY.COM - THANGKALAMA 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - THANGKALAMA","ETSY.COM - THANGKALAMA 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - THANGKALAMA","34.97","credit","Shopping","DISCOVER IT CHROME CARD","",""
"12/01/2023","POS WD - SP REMI","POS WD - SP REMI","63.87","debit","Groceries","Cash Back Student Checking","",""
"11/30/2023","VCA ANIMAL HOSP #953 RENO NV
AU953CLT14643","VCA ANIMAL HOSP #953 RENO NV
AU953CLT14643","182.75","debit","Veterinary","DISCOVER IT CHROME CARD","",""
"11/30/2023","DOORDASH DASHPASS XXXXXX9470 CA","DOORDASH DASHPASS XXXXXX9470 CA","4.99","credit","Food Delivery","DISCOVER IT CHROME CARD","",""
"11/30/2023","SAVEMART #554 RENO S9H RENO NV","SAVEMART #554 RENO S9H RENO NV","16.47","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/30/2023","AMZN MKTP US*2S9ZM54R3 AMZN.COM/BILLWA
3S2AIKF86SO","AMZN MKTP US*2S9ZM54R3 AMZN.COM/BILLWA
3S2AIKF86SO","60.88","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/30/2023","Descriptive Deposit - Cash Back","Descriptive Deposit - Cash Back","10.00","credit","Transfer","Cash Back Student Checking","",""
"11/29/2023","DOORDASH DASHPASS 6506819470 CA","DOORDASH DASHPASS XXXXXX9470 CA","4.99","debit","Food Delivery","DISCOVER IT CHROME CARD","",""
"11/29/2023","TST* NOTHING BUNDT CAKES RENO NV
APPLE PAY ENDING IN 4064","TST* NOTHING BUNDT CAKES RENO NV
APPLE PAY ENDING IN 4064","5.00","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/29/2023","IC* INSTACART 888-246-7822 CA","IC* INSTACART 888-246-7822 CA","26.96","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/28/2023","POS WD - TARGET T-1363 6845 Sier","POS WD - TARGET T-1363 6845 Sier","7.37","debit","Shopping","Cash Back Student Checking","",""
"11/28/2023","POS WD - STEAMGAMES.COM 42595229","POS WD - STEAMGAMES.COM 42595229","27.52","debit","Entertainment","Cash Back Student Checking","",""
"11/28/2023","External DP - VENMO  - CASHOUT","External DP - VENMO  - CASHOUT","6.00","credit","Transfer","Cash Back Student Checking","",""
"11/27/2023","PAYPAL *US 402-935-7733 CA","PAYPAL *US 402-935-7733 CA","53.49","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/27/2023","AMZN MKTP US*UO2J94X43 AMZN.COM/BILLWA
6RQKECLEE95","AMZN MKTP US*UO2J94X43 AMZN.COM/BILLWA
6RQKECLEE95","42.19","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/27/2023","AMZN MKTP US*EA2SO4VM3 AMZN.COM/BILLWA
1BGC9NXDF9J","AMZN MKTP US*EA2SO4VM3 AMZN.COM/BILLWA
1BGC9NXDF9J","38.92","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/27/2023","AMZN MKTP US*QX6OL7O13 AMZN.COM/BILLWA
4CNH2XQH5CL","AMZN MKTP US*QX6OL7O13 AMZN.COM/BILLWA
4CNH2XQH5CL","110.86","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/27/2023","AMZN MKTP US*1G3PR0U23 AMZN.COM/BILLWA
1LMVQ2GFODZ","AMZN MKTP US*1G3PR0U23 AMZN.COM/BILLWA
1LMVQ2GFODZ","17.77","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/27/2023","GRUBHUBPIZZAVA 877-585-1085 NY
APPLE PAY ENDING IN 4064","GRUBHUBPIZZAVA 877-585-1085 NY
APPLE PAY ENDING IN 4064","31.93","debit","Food Delivery","DISCOVER IT CHROME CARD","",""
"11/27/2023","POS WD - Etsy.com - PlantVers","POS WD - Etsy.com - PlantVers","4.05","debit","Shopping","Cash Back Student Checking","",""
"11/27/2023","POS WD - VENMO*","POS WD - VENMO*","965.86","debit","Mortgage & Rent","Cash Back Student Checking","",""
"11/26/2023","ETSY.COM - MULTIPLE SHOP 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - MULTIPLE SHOP","ETSY.COM - MULTIPLE SHOP 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - MULTIPLE SHOP","56.90","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/25/2023","ETSY.COM - THANGKALAMA 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - THANGKALAMA","ETSY.COM - THANGKALAMA 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - THANGKALAMA","34.97","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/25/2023","INSOMNIA COOKIES-RENO 877-632-6654 NV
2241748CA37B6127","INSOMNIA COOKIES-RENO 877-632-6654 NV
2241748CA37B6127","27.28","debit","Food & Dining","DISCOVER IT CHROME CARD","",""
"11/25/2023","POS WD - VZWRLSS*APOCC VISW","POS WD - VZWRLSS*APOCC VISW","117.01","debit","Mobile Phone","Cash Back Student Checking","",""
"11/24/2023","THE CUP CAFE RENO NV","THE CUP CAFE RENO NV","45.29","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/24/2023","ETSY.COM - MICHAELVIEW 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - MICHAELVIEW","ETSY.COM - MICHAELVIEW 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - MICHAELVIEW","15.43","credit","Shopping","DISCOVER IT CHROME CARD","",""
"11/24/2023","POS WD - SAVERS - 1 3800-250 SOU","POS WD - SAVERS - 1 3800-250 SOU","21.07","debit","Groceries","Cash Back Student Checking","",""
"11/24/2023","POS WD - TARGET T-1363 6845 Sier","POS WD - TARGET T-1363 6845 Sier","5.19","debit","Shopping","Cash Back Student Checking","",""
"11/24/2023","External WD - NV ENERGY NORTH SP","External WD - NV ENERGY NORTH SP","106.32","debit","Utilities","Cash Back Student Checking","",""
"11/24/2023","POS WD - ROUND1 AM - RNO NV RENO","POS WD - ROUND1 AM - RNO NV RENO","11.00","debit","Restaurants","Cash Back Student Checking","",""
"11/23/2023","IN-N-OUT RENO RENO NV
02314R","IN-N-OUT RENO RENO NV
02314R","16.78","debit","Hotel","DISCOVER IT CHROME CARD","",""
"11/22/2023","ROUND1 AM - RNO NV RENO RENO NV","ROUND1 AM - RNO NV RENO RENO NV","33.00","debit","Entertainment","DISCOVER IT CHROME CARD","",""
"11/22/2023","AMZN MKTP US*L08GM6U93 AMZN.COM/BILLWA
QKDOW0C8UM5","AMZN MKTP US*L08GM6U93 AMZN.COM/BILLWA
QKDOW0C8UM5","37.88","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/22/2023","MICHAELS #9490 800-642-4235 TX
APPLE PAY ENDING IN 4064
9000108266819769","MICHAELS #9490 800-642-4235 TX
APPLE PAY ENDING IN 4064
9000108266819769","32.47","debit","Hobbies","DISCOVER IT CHROME CARD","",""
"11/21/2023","AMZN MKTP US*WR3T056F3 AMZN.COM/BILLWA
4Z5R5STDD9B","AMZN MKTP US*WR3T056F3 AMZN.COM/BILLWA
4Z5R5STDD9B","43.28","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/21/2023","American Express","External WD - AMERICANEXPRESS PE","133.33","debit","Savings","Cash Back Student Checking","",""
"11/21/2023","External DP - VENMO  - CASHOUT","External DP - VENMO  - CASHOUT","53.16","credit","Transfer","Cash Back Student Checking","",""
"11/21/2023","POS WD - APPLE.COM/BILL","POS WD - APPLE.COM/BILL","21.98","debit","Electronics & Software","Cash Back Student Checking","",""
"11/20/2023","PANERA BREAD #202182 K RENO NV
APPLE PAY ENDING IN 4064
02047R","PANERA BREAD #202182 K RENO NV
APPLE PAY ENDING IN 4064
02047R","33.92","debit","Fast Food","DISCOVER IT CHROME CARD","",""
"11/20/2023","POS WD - Roku for WarnerMedia Gl","POS WD - Roku for WarnerMedia Gl","9.99","debit","Entertainment","Cash Back Student Checking","",""
"11/20/2023","External WD - FARMERS INS  - EFT","External WD - FARMERS INS  - EFT","17.21","debit","Life Insurance","Cash Back Student Checking","",""
"11/20/2023","External DP - ASSIST-2-SELL IN W","External DP - ASSIST-2-SELL IN W","1554.84","credit","Income","Cash Back Student Checking","",""
"11/20/2023","POS WD - MICHAELS #9490","POS WD - MICHAELS #9490","41.87","debit","Hobbies","Cash Back Student Checking","",""
"11/19/2023","DD DOORDASH GOLDENFLO 855-973-1040 CA","DD DOORDASH GOLDENFLO 855-973-1040 CA","37.96","debit","Food Delivery","DISCOVER IT CHROME CARD","",""
"11/19/2023","Point Of Sale Deposit - AMZN Mkt","Point Of Sale Deposit - AMZN Mkt","10.82","credit","Transfer","Cash Back Student Checking","",""
"11/19/2023","POS WD - TST* THE URBAN DELI","POS WD - TST* THE URBAN DELI","38.71","debit","Restaurants","Cash Back Student Checking","",""
"11/18/2023","POS WD - Amazon Prime*MA18C95M3","POS WD - Amazon Prime*MA18C95M3","14.99","debit","Shopping","Cash Back Student Checking","",""
"11/18/2023","POS WD - DOLLAR TREE 9760 S VIRG","POS WD - DOLLAR TREE 9760 S VIRG","3.96","debit","Shopping","Cash Back Student Checking","",""
"11/18/2023","POS WD - WINCO FOODS #12 9750 SO","POS WD - WINCO FOODS #12 9750 SO","57.56","debit","Groceries","Cash Back Student Checking","",""
"11/18/2023","POS WD - WHOLEFDS RNO 102 6139 S","POS WD - WHOLEFDS RNO 102 6139 S","12.99","debit","Groceries","Cash Back Student Checking","",""
"11/18/2023","POS WD - MICHAELS S 4871 KIETZKE","POS WD - MICHAELS S 4871 KIETZKE","8.29","debit","Hobbies","Cash Back Student Checking","",""
"11/18/2023","POS WD - APPLE.COM/BILL","POS WD - APPLE.COM/BILL","2.99","debit","Electronics & Software","Cash Back Student Checking","",""
"11/17/2023","CASHBACK BONUS REDEMPTION PYMT/STMT CRDT","CASHBACK BONUS REDEMPTION PYMT/STMT CRDT","11.62","credit","Bonus","DISCOVER IT CHROME CARD","",""
"11/17/2023","AMZN MKTP US*AW9DS8OY3 AMZN.COM/BILLWA
7ANNNEO641P","AMZN MKTP US*AW9DS8OY3 AMZN.COM/BILLWA
7ANNNEO641P","10.82","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/17/2023","TEMU.COM 302-480-6118 MA
APPLE PAY ENDING IN 4064","TEMU.COM 302-480-6118 MA
APPLE PAY ENDING IN 4064","25.60","debit","Electronics & Software","DISCOVER IT CHROME CARD","",""
"11/17/2023","POS WD - SAVE MART #554 RENO NV","POS WD - SAVE MART #554 RENO NV","5.97","debit","Groceries","Cash Back Student Checking","",""
"11/16/2023","Starbucks","STARBUCKS 800-782-7282 SEATTLE WA","10.00","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/16/2023","RAISING CANES 0432 RENO NV
01666R","RAISING CANES 0432 RENO NV
01666R","11.90","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/16/2023","INTEREST CHARGE ON PURCHASES","INTEREST CHARGE ON PURCHASES","174.53","debit","Finance Charge","DISCOVER IT CHROME CARD","",""
"11/16/2023","External DP - FISHER,MAYA PERSON","External DP - FISHER,MAYA PERSON","100.00","credit","Transfer","Cash Back Student Checking","",""
"11/15/2023","POS WD - VSP 800-785-0699","POS WD - VSP 800-785-0699","13.84","debit","Eyecare","Cash Back Student Checking","",""
"11/14/2023","DECIEM USA LLC NY NY","DECIEM USA LLC NY NY","142.88","debit","Alcohol & Bars","DISCOVER IT CHROME CARD","",""
"11/14/2023","POS WD - SPOTIFY","POS WD - SPOTIFY","10.99","debit","Music","Cash Back Student Checking","",""
"11/14/2023","POS WD - COSTCO GAS #0025","POS WD - COSTCO GAS #0025","51.42","debit","Gas & Fuel","Cash Back Student Checking","",""
"11/13/2023","AMAZON.COM*9N9RM2HI3 AMZN.COM/BILLWA
75P7CHZSGOW","AMAZON.COM*9N9RM2HI3 AMZN.COM/BILLWA
75P7CHZSGOW","19.46","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/13/2023","AMZN MKTP US*7G72Q0D43 AMZN.COM/BILLWA
57A5XANT12O","AMZN MKTP US*7G72Q0D43 AMZN.COM/BILLWA
57A5XANT12O","34.09","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/13/2023","ETSY.COM - MICHAELVIEW 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - MICHAELVIEW","ETSY.COM - MICHAELVIEW 844-659-3879 NY
APPLE PAY ENDING IN 4064
ETSY.COM - MICHAELVIEW","15.43","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/13/2023","POS WD - AMZN Mktp US*UH9FX6UZ3","POS WD - AMZN Mktp US*UH9FX6UZ3","10.82","debit","Shopping","Cash Back Student Checking","",""
"11/13/2023","External WD - PAYPAL INSTANT TRA","External WD - PAYPAL INSTANT TRA","0.80","debit","Shopping","Cash Back Student Checking","",""
"11/12/2023","IC* INSTACART 888-246-7822 CA","IC* INSTACART 888-246-7822 CA","69.00","debit","Groceries","DISCOVER IT CHROME CARD","",""
"11/12/2023","DD DOORDASH EGGROLLKI 855-973-1040 CA","DD DOORDASH EGGROLLKI 855-973-1040 CA","19.94","debit","Food Delivery","DISCOVER IT CHROME CARD","",""
"11/11/2023","MICHAELS STORES 5801 RENO NV
5801005331942311111434","MICHAELS STORES 5801 RENO NV
5801005331942311111434","39.71","debit","Hobbies","DISCOVER IT CHROME CARD","",""
"11/11/2023","POS WD - APPLE.COM/BILL","POS WD - APPLE.COM/BILL","4.99","debit","Electronics & Software","Cash Back Student Checking","",""
"11/10/2023","MICHAELS #9490 800-642-4235 TX
APPLE PAY ENDING IN 4064
1800109667581753","MICHAELS #9490 800-642-4235 TX
APPLE PAY ENDING IN 4064
1800109667581753","54.63","debit","Hobbies","DISCOVER IT CHROME CARD","",""
"11/10/2023","PAYPAL *KARNI 888-221-1161 CA","PAYPAL *KARNI 888-221-1161 CA","69.08","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/09/2023","AMZN MKTP US*TO8D35M53 AMZN.COM/BILLWA
5FBIQAF2Q0K","AMZN MKTP US*TO8D35M53 AMZN.COM/BILLWA
5FBIQAF2Q0K","14.05","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/09/2023","Starbucks","POS WD - STARBUCKS 800-782-7282","10.00","debit","Restaurants","Cash Back Student Checking","",""
"11/08/2023","AMZN MKTP US*ZD2UK1EQ3 AMZN.COM/BILLWA
2GOGJ9S14WV","AMZN MKTP US*ZD2UK1EQ3 AMZN.COM/BILLWA
2GOGJ9S14WV","28.76","debit","Shopping","DISCOVER IT CHROME CARD","",""
"11/08/2023","American Express","External WD - AMERICANEXPRESS PE","100.00","debit","Savings","Cash Back Student Checking","",""
"11/07/2023","MICHAELS #9490 800-642-4235 TX
APPLE PAY ENDING IN 4064
8500107721408313","MICHAELS #9490 800-642-4235 TX
APPLE PAY ENDING IN 4064
8500107721408313","54.11","debit","Hobbies","DISCOVER IT CHROME CARD","",""
"11/07/2023","POS WD - CAT PERSON","POS WD - CAT PERSON","55.56","debit","Pet Food & Supplies","Cash Back Student Checking","",""
"11/07/2023","External DP - VENMO  - CASHOUT","External DP - VENMO  - CASHOUT","20.50","credit","Transfer","Cash Back Student Checking","",""
"11/07/2023","POS WD - CHIPOTLE 2146","POS WD - CHIPOTLE 2146","21.60","debit","Fast Food","Cash Back Student Checking","",""
"11/07/2023","POS WD - MICHAELS #9490","POS WD - MICHAELS #9490","5.40","debit","Hobbies","Cash Back Student Checking","",""
"11/06/2023","MICHAELS STORES 5801 RENO NV
5801004008742311061709","MICHAELS STORES 5801 RENO NV
5801004008742311061709","62.29","debit","Hobbies","DISCOVER IT CHROME CARD","",""
"11/06/2023","POS WD - SURF THRU RENO 1","POS WD - SURF THRU RENO 1","20.00","debit","Service & Parts","Cash Back Student Checking","",""
"11/06/2023","Deposit - Internet Transfer from - via Mobil","Deposit - Internet Transfer from","35.99","credit","Transfer","Cash Back Student Checking","",""
"11/06/2023","- DD DOORDASH HINOKIPOK 855-973-1040 CAUS","POS WD - DD DOORDASH HINOKIPOK","26.19","debit","Restaurants","Cash Back Student Checking","",""
"11/06/2023","- VENMO* Visa Direct NYUS","POS WD - VENMO*","24.98","debit","Groceries","Cash Back Student Checking","",""
"11/06/2023","- DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","External WD - DISCOVER DC PYMNTS","350.00","debit","Credit Card Payment","Cash Back Student Checking","",""
"11/06/2023","- ADVS ED SERV WEB ACH TRANSACTION - STUDN","External WD - ADVS ED SERV WEB A","150.00","debit","Service Fee","Cash Back Student Checking","",""
"11/06/2023","American Express","External WD - AMERICANEXPRESS PE","133.34","debit","Savings","Cash Back Student Checking","",""
"11/06/2023","Withdrawal - Internet Transfer to - via Mobi","Withdrawal - Internet Transfer t","35.99","debit","Credit Card Payment","Regular Share","",""
"11/06/2023","PAYMENT","PAYMENT","20.00","credit","Loan Payment","Direct Loan - Subsidized","",""
"11/06/2023","PAYMENT","PAYMENT","20.00","credit","Loan Payment","Direct Loan - Subsidized","",""
"11/06/2023","PAYMENT","PAYMENT","110.00","credit","Loan Payment","Direct Loan - Subsidized","",""
"11/05/2023","Anthem","POS WD - ANTHEM BLUE INDIVIDUAL","41.93","debit","Doctor","Cash Back Student Checking","",""
"11/05/2023","WinCo Foods","POS WD - WINCO FOODS #12 9750 SO","110.61","debit","Groceries","Cash Back Student Checking","",""
"11/05/2023","Amazon","POS WD - AMZN Mktp US*XE1OY5O03","67.10","debit","Shopping","Cash Back Student Checking","",""
"11/04/2023","POS WD - FAMOUS DAVE'S 3186","POS WD - FAMOUS DAVE'S 3186","79.59","debit","Restaurants","Cash Back Student Checking","",""
"11/04/2023","POS WD - METLIFE PET","POS WD - METLIFE PET","35.66","debit","Life Insurance","Cash Back Student Checking","",""
"11/04/2023","POS WD - GRUBHUBRAISINGCANESCH","POS WD - GRUBHUBRAISINGCANESCH","24.93","debit","Food Delivery","Cash Back Student Checking","",""
"11/04/2023","POS WD - EQT*Hometown Health Pla","POS WD - EQT*Hometown Health Pla","169.54","debit","Health Insurance","Cash Back Student Checking","",""
"11/03/2023","CASHBACK BONUS REDEMPTION payment/STMT CRDT","CASHBACK BONUS REDEMPTION PYMT/STMT CRDT","20.85","credit","Bonus","DISCOVER IT CHROME CARD","",""
"11/03/2023","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","350.00","credit","Hide from Budgets & Trends","DISCOVER IT CHROME CARD","",""
"11/03/2023","Deposit - Internet Transfer from","Deposit - Internet Transfer from","9.90","credit","Transfer","Regular Share","",""
"11/03/2023","Deposit - Internet Transfer from","Deposit - Internet Transfer from","1.85","credit","Transfer","Regular Share","",""
"11/03/2023","Deposit - Internet Transfer from","Deposit - Internet Transfer from","17.99","credit","Transfer","Regular Share","",""
"11/03/2023","POS WD - SAVE MART #554 RENO NV","POS WD - SAVE MART #554 RENO NV","4.79","debit","Groceries","Cash Back Student Checking","",""
"11/03/2023","POS WD - ROSS STORE #368","POS WD - ROSS STORE #368","25.43","debit","Clothing","Cash Back Student Checking","",""
"11/03/2023","External WD - FID BKG SVC LLC  -","External WD - FID BKG SVC LLC  -","10.00","debit","Cash & ATM","Cash Back Student Checking","",""
"11/03/2023","Withdrawal - Internet Transfer t","Withdrawal - Internet Transfer t","1.85","debit","Credit Card Payment","Cash Back Student Checking","",""
"11/03/2023","Withdrawal - Internet Transfer t","Withdrawal - Internet Transfer t","9.90","debit","Credit Card Payment","Cash Back Student Checking","",""
"11/03/2023","Withdrawal - Internet Transfer t","Withdrawal - Internet Transfer t","17.99","debit","Credit Card Payment","Cash Back Student Checking","",""
"11/03/2023","External DP - ASSIST-2-SELL IN W","External DP - ASSIST-2-SELL IN W","1554.86","credit","Income","Cash Back Student Checking","",""
"11/02/2023","Chili's","DD DOORDASH CHILISGRI 855-973-1040 CA","35.36","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"11/02/2023","External WD - GEICO  - PREM COLL","External WD - GEICO  - PREM COLL","96.00","debit","Auto Insurance","Cash Back Student Checking","",""
"11/01/2023","POS WD - RESUMEGENIUS.COM","POS WD - RESUMEGENIUS.COM","2.95","debit","Business Services","Cash Back Student Checking","",""
"10/31/2023","Descriptive Deposit - Cash Back","Descriptive Deposit - Cash Back","10.00","credit","Transfer","Cash Back Student Checking","",""
"10/30/2023","Save Mart","SAVEMART #554 RENO S9H RENO NV","25.97","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/30/2023","PT *RENOWN HEALTH RENO NV","PT *RENOWN HEALTH RENO NV","50.00","debit","Doctor","DISCOVER IT CHROME CARD","",""
"10/30/2023","DD DOORDASH GOLDENFLO 855-973-1040 CA","DD DOORDASH GOLDENFLO 855-973-1040 CA","34.96","debit","Food Delivery","DISCOVER IT CHROME CARD","",""
"10/29/2023","DOORDASH DASHPASS 6506819470 CA","DOORDASH DASHPASS 6506819470 CA","4.99","debit","Food Delivery","DISCOVER IT CHROME CARD","",""
"10/29/2023","ULTA.COM 866-983-8582 IL","ULTA.COM 866-983-8582 IL","36.05","debit","Personal Care","DISCOVER IT CHROME CARD","",""
"10/28/2023","TRADER JOE S #082 RENO NV","TRADER JOE S #082 RENO NV","82.64","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/28/2023","Starbucks","STARBUCKS 800-782-7282 SEATTLE WA","10.00","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"10/28/2023","CVS/PHARMACY #09191 RENO NV","CVS/PHARMACY #09191 RENO NV","40.15","debit","Pharmacy","DISCOVER IT CHROME CARD","",""
"10/28/2023","TST* JAMBA JUICE - 0498 RENO NV","TST* JAMBA JUICE - 0498 RENO NV","9.07","debit","Food & Dining","DISCOVER IT CHROME CARD","",""
"10/27/2023","TIKTOK SHOP SHOP.TIKTOK.CCA","TIKTOK SHOP SHOP.TIKTOK.CCA","52.36","debit","Shopping","DISCOVER IT CHROME CARD","",""
"10/27/2023","SAFEWAY #1210 RENO NV","SAFEWAY #1210 RENO NV","14.98","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/26/2023","POS WD - DNH*GODADDY.COM","POS WD - DNH*GODADDY.COM","22.17","debit","Business Services","Cash Back Student Checking","",""
"10/26/2023","POS WD - VENMO*","POS WD - VENMO*","196.95","debit","Groceries","Cash Back Student Checking","",""
"10/25/2023","SAVEMART #554 RENO S9H RENO NV","SAVEMART #554 RENO S9H RENO NV","28.02","debit","Groceries","DISCOVER IT CHROME CARD","",""
"10/25/2023","External DP - FISHER,MAYA PERSON","External DP - FISHER,MAYA PERSON","100.00","credit","Transfer","Cash Back Student Checking","",""
